NK225E    ,OOP,202604  ,000000052500.000000,            ,131162518,0001395.0000,0000000.0,0001395.00,0.333397,141162518,0000000.0000,0000000.0,0002281.31,0.319794,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000052625.000000,            ,131042618,0000000.0000,0000000.0,0001410.06,0.332360,141042618,0000000.0000,0000000.0,0002200.62,0.318830,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000052750.000000,            ,131162718,0001390.0000,0000000.0,0001426.89,0.324556,141162718,0002090.0000,0000000.0,0002089.99,0.323203,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000052875.000000,            ,131042818,0000000.0000,0000000.0,0001501.12,0.327700,141042818,0000000.0000,0000000.0,0002044.20,0.314279,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000053000.000000,            ,181163018,0001600.0000,0000000.0,0001599.99,0.328709,191163018,0002290.0000,0000000.0,0001965.98,0.315329,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000053125.000000,            ,131043118,0001490.0000,0000000.0,0001599.64,0.323931,141043118,0000000.0000,0000000.0,0001890.25,0.310579,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000053250.000000,            ,131163218,0001550.0000,0000000.0,0001648.88,0.321675,141163218,0000000.0000,0000000.0,0001817.00,0.308343,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000053375.000000,            ,131043318,0001570.0000,0000000.0,0001703.12,0.320086,141043318,0000000.0000,0000000.0,0001746.25,0.307678,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000053500.000000,            ,131163518,0001740.0000,0000000.0,0001757.34,0.319157,141163518,0001645.0000,0000000.0,0001647.96,0.305829,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000053625.000000,            ,131043618,0001695.0000,0000000.0,0001816.57,0.322550,141043618,0000000.0000,0000000.0,0001607.22,0.309207,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000053750.000000,            ,131163718,0001760.0000,0000000.0,0001873.28,0.321105,141163718,0001685.0000,0000000.0,0001541.45,0.307735,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000053875.000000,            ,131043818,0000000.0000,0000000.0,0001932.48,0.319399,141043818,0000000.0000,0000000.0,0001475.67,0.305992,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000054000.000000,            ,181164018,0002050.0000,0000000.0,0001974.13,0.317430,191164018,0001405.0000,0000000.0,0001409.88,0.303972,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000054125.000000,            ,131044118,0000000.0000,0000000.0,0002058.39,0.316115,141044118,0001795.0000,0000000.0,0001349.10,0.302594,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000054250.000000,            ,131164218,0002230.0000,0000000.0,0002122.58,0.320097,141164218,0000000.0000,0000000.0,0001320.93,0.306509,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000054375.000000,            ,131044318,0000000.0000,0000000.0,0002189.28,0.313610,141044318,0000000.0000,0000000.0,0001232.52,0.299925,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000054500.000000,            ,131164518,0002170.0000,0000000.0,0002233.34,0.312420,141164518,0001190.0000,0000000.0,0001176.73,0.298632,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000054625.000000,            ,131044618,0000000.0000,0000000.0,0002327.66,0.310956,141044618,0000000.0000,0000000.0,0001120.94,0.297051,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000054750.000000,            ,131164718,0000000.0000,0000000.0,0002399.36,0.314921,141164718,0001215.0000,0000000.0,0001095.31,0.300909,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000054875.000000,            ,131044818,0000000.0000,0000000.0,0002473.56,0.308143,141044818,0000000.0000,0000000.0,0001016.87,0.293956,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000055000.000000,            ,181165018,0002380.0000,0000000.0,0002547.76,0.306795,191165018,0000940.0000,0000000.0,0000939.99,0.292442,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000055125.000000,            ,131045118,0000000.0000,0000000.0,0002629.50,0.307121,141045118,0000000.0000,0000000.0,0000920.32,0.292599,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000055250.000000,            ,131165218,0000000.0000,0000000.0,0002706.20,0.305214,141165218,0000950.0000,0000000.0,0000872.03,0.290488,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000055375.000000,            ,131045318,0000000.0000,0000000.0,0002785.41,0.305011,141045318,0001085.0000,0000000.0,0000828.78,0.290078,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000055500.000000,            ,131165518,0000000.0000,0000000.0,0002869.65,0.303528,141165518,0000765.0000,0000000.0,0000783.00,0.288355,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000055625.000000,            ,131045618,0002785.0000,0000000.0,0002948.85,0.302779,141045618,0000990.0000,0000000.0,0000744.78,0.287354,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000055750.000000,            ,131165718,0002865.0000,0000000.0,0003090.74,0.301749,141165718,0001035.0000,0000000.0,0000704.03,0.286048,0053700.39,0.314400
