対外及び対内証券売買契約等の状況　(週次・指定報告機関ベース）,,,,,,,,,,,,,,,,,,,最終更新日  令和8年3月12日,,,
International Transactions in Securities (Weekly; based on reports from designated major investors),,,,,,,,,,,,,,,,,,,"Final Update  March  12 , 2026",,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,単位： 億円,,,
,,,,,,,,,,,,,,,,,,,Unit: 100 million Yen,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,１．対外証券投資　【居住者による取得・処分】,,,,,,,,,,,2．対内証券投資　【非居住者による取得・処分】,,,,,,,,,,
,1. Portfolio Investment Assets,,,,,,,,,,,2. Portfolio Investment Liabilities,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"期間
Period",   株式 ・投資ファンド持分,,,   中 長 期 債 ,,,  小  計,   短 期 債,,,  合  計,   株式 ・投資ファンド持分,,,   中 長 期 債 ,,,  小  計,   短 期 債,,,  合  計
,Equity and investment fund shares,,, Long-term debt securities,,,Subtotal,Short-term debt securities,,,Total,Equity and investment fund shares,,, Long-term debt securities,,,Subtotal,Short-term debt securities,,,Total
,取得,処分,ネット,取得,処分,ネット,ネット,取得,処分,ネット,ネット,取得,処分,ネット,取得,処分,ネット,ネット,取得,処分,ネット,ネット
,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Net,Acquisition,Disposition,Net,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Net,Acquisition,Disposition,Net,Net
2011．5．22～ 5．28,"5,126 ","4,863 ",263 ,"30,282 ","28,374 ","1,908 ","2,170 ",787 ,"1,332 ",-545 ,"1,625 ","36,028 ","36,860 ",-832 ,"18,955 ","16,086 ","2,870 ","2,037 ","31,755 ","32,162 ",-407 ,"1,630 "
2011．5．29～ 6．4,"4,005 ","3,018 ",987 ,"27,477 ","39,344 ","-11,867 ","-10,880 ","2,770 ","2,592 ",178 ,"-10,702 ","39,531 ","39,445 ",86 ,"17,174 ","19,781 ","-2,608 ","-2,522 ","21,553 ","28,411 ","-6,858 ","-9,380 "
2011．6．5～ 6．11,"3,439 ","2,578 ",861 ,"30,959 ","28,522 ","2,437 ","3,298 ","2,567 ","2,975 ",-408 ,"2,891 ","37,524 ","38,258 ",-734 ,"20,741 ","23,942 ","-3,201 ","-3,935 ","32,323 ","35,008 ","-2,685 ","-6,620 "
2011．6．12～ 6．18,"3,387 ","2,088 ","1,299 ","26,032 ","24,970 ","1,062 ","2,361 ","1,447 ","1,096 ",351 ,"2,713 ","33,655 ","35,559 ","-1,904 ","20,239 ","19,277 ",962 ,-941 ,"31,223 ","16,845 ","14,378 ","13,436 "
2011．6．19～ 6．25,"3,368 ","2,875 ",493 ,"23,699 ","20,598 ","3,101 ","3,594 ","2,173 ","2,311 ",-138 ,"3,457 ","34,225 ","34,543 ",-318 ,"14,297 ","24,084 ","-9,787 ","-10,105 ","14,850 ","15,318 ",-468 ,"-10,573 "
2011．6．26～ 7．2,"3,849 ","2,726 ","1,123 ","38,408 ","37,223 ","1,186 ","2,309 ",558 ,337 ,221 ,"2,529 ","36,601 ","34,716 ","1,884 ","20,812 ","16,397 ","4,415 ","6,299 ","21,973 ","25,924 ","-3,951 ","2,348 "
2011．7．3～ 7．9,"3,410 ","2,955 ",455 ,"21,383 ","23,421 ","-2,037 ","-1,583 ",519 ,555 ,-36 ,"-1,619 ","37,671 ","34,874 ","2,797 ","13,319 ","14,567 ","-1,247 ","1,550 ","35,934 ","34,313 ","1,621 ","3,171 "
2011．7．10～ 7．16,"4,228 ","3,175 ","1,053 ","35,877 ","34,701 ","1,176 ","2,229 ",534 ,441 ,93 ,"2,322 ","33,016 ","33,736 ",-720 ,"15,691 ","16,581 ",-890 ,"-1,610 ","42,313 ","24,626 ","17,687 ","16,077 "
2011．7．17～ 7．23,"4,221 ","3,250 ",970 ,"15,037 ","17,274 ","-2,237 ","-1,267 ","1,503 ","1,127 ",376 ,-891 ,"25,971 ","25,950 ",21 ,"10,435 ","11,860 ","-1,424 ","-1,404 ","31,272 ","38,245 ","-6,973 ","-8,377 "
2011．7．24～ 7．30,"4,450 ","4,602 ",-153 ,"28,673 ","24,267 ","4,406 ","4,253 ",323 ,741 ,-417 ,"3,835 ","35,821 ","36,328 ",-508 ,"18,187 ","16,751 ","1,436 ",929 ,"32,333 ","35,881 ","-3,548 ","-2,619 "
2011．7．31～ 8．6,"4,113 ","2,660 ","1,453 ","43,703 ","46,939 ","-3,237 ","-1,783 ",692 ,790 ,-98 ,"-1,882 ","44,157 ","48,066 ","-3,909 ","15,998 ","15,540 ",459 ,"-3,450 ","36,493 ","27,646 ","8,847 ","5,397 "
2011．8．7～ 8．13,"4,320 ","2,930 ","1,390 ","42,402 ","45,884 ","-3,482 ","-2,091 ",427 ,765 ,-339 ,"-2,430 ","50,576 ","54,586 ","-4,011 ","20,180 ","18,004 ","2,176 ","-1,834 ","56,367 ","26,615 ","29,752 ","27,917 "
2011．8．14～ 8．20,"3,722 ","2,949 ",773 ,"34,295 ","34,091 ",204 ,978 ,729 ,"1,285 ",-556 ,422 ,"36,215 ","39,569 ","-3,353 ","12,757 ","13,508 ",-751 ,"-4,104 ","54,505 ","31,406 ","23,100 ","18,996 "
2011．8．21～ 8．27,"3,813 ","2,350 ","1,463 ","40,556 ","40,138 ",417 ,"1,881 ",486 ,"1,057 ",-572 ,"1,309 ","43,129 ","46,509 ","-3,380 ","17,426 ","18,812 ","-1,386 ","-4,766 ","28,464 ","33,509 ","-5,045 ","-9,811 "
2011．8．28～ 9．3,"3,791 ","2,030 ","1,761 ","32,902 ","21,151 ","11,750 ","13,512 ","2,162 ","2,352 ",-190 ,"13,322 ","39,088 ","39,966 ",-877 ,"18,405 ","14,633 ","3,772 ","2,895 ","22,525 ","20,510 ","2,015 ","4,910 "
2011．9．4～ 9．10,"2,963 ","2,316 ",648 ,"24,128 ","28,820 ","-4,691 ","-4,044 ","2,074 ","2,303 ",-229 ,"-4,273 ","34,052 ","39,929 ","-5,877 ","23,599 ","15,974 ","7,625 ","1,748 ","32,348 ","26,818 ","5,531 ","7,279 "
2011．9．11～ 9．17,"3,398 ","3,162 ",236 ,"28,700 ","26,138 ","2,562 ","2,798 ","1,396 ","1,268 ",128 ,"2,926 ","35,712 ","37,250 ","-1,538 ","15,102 ","19,695 ","-4,593 ","-6,132 ","31,609 ","19,827 ","11,782 ","5,650 "
2011．9．18～ 9．24,"2,385 ","2,058 ",327 ,"28,276 ","13,524 ","14,752 ","15,079 ",914 ,"1,021 ",-107 ,"14,972 ","22,257 ","22,437 ",-179 ,"5,285 ","11,539 ","-6,254 ","-6,433 ","23,890 ","29,677 ","-5,787 ","-12,221 "
2011．9．25～ 10．1,"4,659 ","3,330 ","1,329 ","32,104 ","22,377 ","9,728 ","11,056 ",644 ,"1,045 ",-401 ,"10,655 ","48,653 ","50,346 ","-1,693 ","22,696 ","20,108 ","2,588 ",895 ,"25,697 ","21,384 ","4,313 ","5,208 "
2011．10．2～ 10．8,"3,528 ","2,672 ",856 ,"27,091 ","49,293 ","-22,202 ","-21,345 ","1,053 ",808 ,245 ,"-21,100 ","40,423 ","41,011 ",-587 ,"15,727 ","13,411 ","2,316 ","1,729 ","27,890 ","27,946 ",-56 ,"1,673 "
2011．10．9～ 10．15,"2,930 ","2,721 ",209 ,"26,789 ","22,695 ","4,094 ","4,302 ",267 ,388 ,-121 ,"4,181 ","28,320 ","27,460 ",860 ,"6,861 ","7,809 ",-948 ,-88 ,"32,574 ","45,980 ","-13,406 ","-13,494 "
2011．10．16～ 10．22,"2,853 ","3,063 ",-210 ,"25,080 ","14,866 ","10,214 ","10,004 ",687 ,923 ,-236 ,"9,768 ","27,133 ","27,532 ",-398 ,"19,364 ","24,248 ","-4,884 ","-5,283 ","35,194 ","38,237 ","-3,044 ","-8,326 "
2011．10．23～ 10．29,"2,711 ","3,644 ",-933 ,"32,717 ","22,086 ","10,631 ","9,698 ","1,058 ",917 ,141 ,"9,839 ","33,556 ","32,521 ","1,035 ","19,750 ","16,689 ","3,061 ","4,096 ","26,127 ","24,020 ","2,108 ","6,204 "
2011．10．30～ 11．5,"2,316 ","4,220 ","-1,904 ","27,400 ","43,766 ","-16,367 ","-18,271 ",690 ,473 ,217 ,"-18,054 ","29,805 ","30,849 ","-1,044 ","14,169 ","11,872 ","2,297 ","1,252 ","31,759 ","23,059 ","8,700 ","9,952 "
2011．11．6～ 11．12,"2,730 ","3,500 ",-770 ,"25,813 ","28,148 ","-2,335 ","-3,105 ",872 ,817 ,55 ,"-3,050 ","33,542 ","34,034 ",-492 ,"15,399 ","12,427 ","2,971 ","2,479 ","40,150 ","36,090 ","4,060 ","6,539 "
2011．11．13～ 11．19,"2,789 ","2,658 ",132 ,"28,444 ","18,429 ","10,015 ","10,147 ",609 ,"1,099 ",-490 ,"9,656 ","27,982 ","28,741 ",-759 ,"13,096 ","19,700 ","-6,603 ","-7,362 ","40,154 ","32,830 ","7,324 ",-38 
2011．11．20～ 11．26,"2,089 ","1,953 ",137 ,"16,463 ","17,524 ","-1,060 ",-924 ,377 ,503 ,-126 ,"-1,050 ","21,322 ","22,670 ","-1,348 ","12,464 ","15,054 ","-2,591 ","-3,938 ","31,395 ","43,032 ","-11,637 ","-15,575 "
2011．11．27～ 12．3,"4,141 ","3,242 ",899 ,"27,080 ","24,454 ","2,626 ","3,525 ",917 ,"2,420 ","-1,503 ","2,021 ","33,493 ","32,908 ",585 ,"24,385 ","26,606 ","-2,221 ","-1,636 ","36,853 ","33,724 ","3,129 ","1,493 "
2011．12．4～ 12．10,"2,290 ","2,619 ",-329 ,"23,288 ","19,256 ","4,032 ","3,703 ",975 ,"1,626 ",-651 ,"3,052 ","33,911 ","36,948 ","-3,036 ","15,905 ","15,209 ",697 ,"-2,340 ","41,445 ","32,121 ","9,324 ","6,985 "
2011．12．11～ 12．17,"2,645 ","3,246 ",-601 ,"23,430 ","23,238 ",191 ,-409 ,594 ,892 ,-298 ,-707 ,"28,851 ","30,957 ","-2,106 ","17,882 ","15,106 ","2,777 ",671 ,"44,132 ","17,517 ","26,615 ","27,286 "
2011．12．18～ 12．24,"2,018 ","1,961 ",57 ,"20,136 ","18,676 ","1,460 ","1,517 ","1,021 ","1,467 ",-446 ,"1,071 ","18,980 ","19,469 ",-489 ,"10,674 ","16,353 ","-5,679 ","-6,167 ","28,568 ","29,265 ",-696 ,"-6,864 "
2011．12．25～ 12．31,988 ,"1,367 ",-379 ,"10,546 ","12,096 ","-1,550 ","-1,929 ",81 ,313 ,-232 ,"-2,161 ","15,929 ","15,352 ",577 ,"9,628 ","6,478 ","3,150 ","3,727 ","6,272 ","19,269 ","-12,998 ","-9,271 "
2012．1．1～ 1．7,"1,313 ","1,877 ",-564 ,"14,177 ","10,312 ","3,865 ","3,301 ",296 ,265 ,31 ,"3,332 ","16,169 ","15,743 ",426 ,"5,605 ","7,067 ","-1,461 ","-1,035 ","20,044 ","5,682 ","14,363 ","13,327 "
2012．1．8～ 1．14,"2,467 ","2,804 ",-336 ,"26,420 ","17,220 ","9,200 ","8,864 ",710 ,791 ,-80 ,"8,783 ","25,883 ","24,485 ","1,398 ","12,515 ","10,593 ","1,923 ","3,321 ","40,717 ","40,605 ",112 ,"3,433 "
2012．1．15～ 1．21,"2,814 ","3,576 ",-761 ,"21,075 ","18,642 ","2,434 ","1,672 ","1,492 ",720 ,771 ,"2,443 ","35,353 ","33,588 ","1,765 ","19,661 ","23,291 ","-3,630 ","-1,865 ","37,613 ","30,495 ","7,118 ","5,253 "
2012．1．22～ 1．28,"2,844 ","3,871 ","-1,026 ","33,917 ","22,349 ","11,569 ","10,542 ","1,637 ","1,543 ",94 ,"10,637 ","33,187 ","32,800 ",387 ,"16,788 ","21,646 ","-4,858 ","-4,471 ","26,156 ","32,854 ","-6,698 ","-11,169 "
2012．1．29～ 2．4,"3,089 ","4,222 ","-1,133 ","29,838 ","27,006 ","2,832 ","1,699 ",877 ,"1,271 ",-394 ,"1,305 ","38,308 ","37,664 ",644 ,"25,800 ","15,579 ","10,221 ","10,865 ","29,393 ","37,813 ","-8,420 ","2,445 "
2012．2．5～ 2．11,"3,570 ","4,208 ",-638 ,"31,357 ","21,217 ","10,141 ","9,502 ","1,537 ",978 ,559 ,"10,062 ","39,780 ","38,499 ","1,281 ","16,500 ","16,097 ",403 ,"1,684 ","48,162 ","46,261 ","1,900 ","3,585 "
2012．2．12～ 2．18,"2,823 ","3,880 ","-1,057 ","19,685 ","20,694 ","-1,009 ","-2,066 ","1,641 ",994 ,647 ,"-1,419 ","44,097 ","41,455 ","2,642 ","18,422 ","25,028 ","-6,606 ","-3,964 ","37,072 ","30,878 ","6,194 ","2,229 "
2012．2．19～ 2．25,"3,356 ","3,548 ",-192 ,"34,264 ","20,713 ","13,551 ","13,359 ","1,033 ","1,285 ",-252 ,"13,106 ","42,836 ","42,288 ",548 ,"16,804 ","16,587 ",217 ,765 ,"38,925 ","39,608 ",-683 ,81 
2012．2．26～ 3．3,"3,804 ","4,381 ",-577 ,"29,108 ","26,344 ","2,764 ","2,187 ","1,239 ","1,305 ",-65 ,"2,122 ","48,350 ","46,704 ","1,646 ","28,446 ","24,855 ","3,591 ","5,237 ","33,691 ","34,383 ",-692 ,"4,546 "
2012．3．4～ 3．10,"2,903 ","3,397 ",-494 ,"28,004 ","24,327 ","3,677 ","3,183 ",975 ,660 ,315 ,"3,498 ","49,241 ","48,367 ",874 ,"23,305 ","20,897 ","2,409 ","3,283 ","45,421 ","45,409 ",11 ,"3,294 "
2012．3．11～ 3．17,"3,298 ","3,890 ",-592 ,"42,274 ","49,500 ","-7,226 ","-7,818 ","1,215 ","1,602 ",-388 ,"-8,205 ","44,992 ","42,118 ","2,873 ","18,751 ","29,109 ","-10,358 ","-7,485 ","37,927 ","27,029 ","10,898 ","3,413 "
2012．3．18～ 3．24,"2,945 ","4,452 ","-1,507 ","23,596 ","20,112 ","3,484 ","1,977 ","1,043 ","1,335 ",-292 ,"1,685 ","32,055 ","34,492 ","-2,437 ","10,090 ","21,437 ","-11,347 ","-13,784 ","52,074 ","42,524 ","9,550 ","-4,234 "
2012．3．25～ 3．31,"3,171 ","4,754 ","-1,583 ","34,504 ","26,880 ","7,624 ","6,041 ",887 ,"2,118 ","-1,230 ","4,810 ","46,721 ","45,401 ","1,321 ","16,438 ","14,997 ","1,441 ","2,762 ","17,634 ","52,406 ","-34,771 ","-32,009 "
2012．4．1～ 4．7,"3,207 ","4,158 ",-951 ,"41,526 ","60,563 ","-19,037 ","-19,987 ",790 ,877 ,-88 ,"-20,075 ","40,915 ","40,384 ",531 ,"24,538 ","25,586 ","-1,048 ",-517 ,"39,156 ","6,956 ","32,200 ","31,683 "
2012．4．8～ 4．14,"3,355 ","3,459 ",-104 ,"30,027 ","28,863 ","1,165 ","1,061 ",730 ,639 ,90 ,"1,151 ","40,370 ","38,333 ","2,037 ","25,705 ","18,306 ","7,399 ","9,437 ","28,501 ","51,011 ","-22,510 ","-13,073 "
2012．4．15～ 4．21,"3,641 ","3,218 ",423 ,"23,617 ","35,320 ","-11,703 ","-11,280 ","1,358 ","1,441 ",-84 ,"-11,363 ","33,695 ","34,319 ",-623 ,"17,727 ","17,793 ",-67 ,-690 ,"41,764 ","34,297 ","7,468 ","6,778 "
2012．4．22～ 4．28,"4,547 ","4,266 ",281 ,"36,178 ","32,842 ","3,336 ","3,617 ","1,222 ","1,760 ",-538 ,"3,079 ","35,431 ","37,152 ","-1,721 ","20,996 ","18,223 ","2,773 ","1,052 ","42,610 ","53,033 ","-10,423 ","-9,371 "
2012．4．29～ 5．5,"1,868 ","1,647 ",221 ,"20,780 ","20,059 ",721 ,942 ,420 ,662 ,-242 ,700 ,"15,504 ","16,231 ",-727 ,"3,961 ","5,194 ","-1,233 ","-1,960 ","10,082 ",867 ,"9,215 ","7,255 "
2012．5．6～ 5．12,"3,406 ","3,727 ",-321 ,"45,807 ","33,223 ","12,585 ","12,263 ","1,267 ","1,483 ",-215 ,"12,048 ","40,203 ","42,794 ","-2,592 ","15,094 ","16,380 ","-1,287 ","-3,879 ","43,664 ","32,620 ","11,044 ","7,165 "
2012．5．13～ 5．19,"2,408 ","2,769 ",-361 ,"36,770 ","34,247 ","2,523 ","2,162 ","1,645 ","1,309 ",336 ,"2,498 ","39,527 ","40,829 ","-1,302 ","17,762 ","18,411 ",-649 ,"-1,951 ","32,689 ","41,649 ","-8,961 ","-10,912 "
2012．5．20～ 5．26,"4,187 ","3,704 ",484 ,"43,115 ","47,196 ","-4,081 ","-3,597 ","1,910 ","1,722 ",188 ,"-3,409 ","34,213 ","35,347 ","-1,133 ","19,674 ","19,346 ",328 ,-805 ,"33,581 ","37,646 ","-4,065 ","-4,871 "
2012．5．27～ 6．2,"5,700 ","3,734 ","1,966 ","46,260 ","40,845 ","5,415 ","7,381 ","2,548 ","1,823 ",725 ,"8,106 ","36,612 ","37,361 ",-749 ,"23,375 ","13,145 ","10,230 ","9,481 ","34,734 ","29,988 ","4,746 ","14,227 "
2012．6．3～ 6．9,"2,474 ","2,021 ",453 ,"43,379 ","44,959 ","-1,580 ","-1,127 ","2,094 ","2,413 ",-319 ,"-1,445 ","39,301 ","41,173 ","-1,872 ","19,069 ","14,303 ","4,766 ","2,894 ","39,803 ","36,396 ","3,408 ","6,302 "
2012．6．10～ 6．16,"2,904 ","2,491 ",413 ,"41,101 ","40,371 ",730 ,"1,143 ","1,282 ","1,088 ",194 ,"1,337 ","31,163 ","30,574 ",589 ,"20,346 ","15,578 ","4,768 ","5,357 ","29,205 ","40,697 ","-11,492 ","-6,135 "
2012．6．17～ 6．23,"3,230 ","3,048 ",182 ,"37,160 ","28,466 ","8,694 ","8,876 ","1,527 ","1,583 ",-56 ,"8,820 ","30,648 ","30,149 ",500 ,"15,453 ","18,583 ","-3,129 ","-2,630 ","34,440 ","30,200 ","4,240 ","1,610 "
2012．6．24～ 6．30,"3,301 ","3,095 ",206 ,"40,027 ","26,620 ","13,407 ","13,613 ","1,100 ","1,657 ",-558 ,"13,055 ","32,799 ","33,299 ",-500 ,"15,025 ","11,249 ","3,776 ","3,276 ","29,533 ","21,712 ","7,821 ","11,097 "
2012．7．1～ 7．7,"2,049 ","1,946 ",103 ,"37,385 ","33,880 ","3,505 ","3,608 ","2,737 ","2,425 ",312 ,"3,920 ","28,619 ","28,651 ",-32 ,"12,122 ","12,329 ",-207 ,-240 ,"46,983 ","31,618 ","15,365 ","15,125 "
2012．7．8～ 7．14,"2,149 ","2,709 ",-561 ,"40,764 ","29,117 ","11,648 ","11,087 ","1,338 ","1,122 ",216 ,"11,303 ","30,519 ","31,857 ","-1,338 ","13,886 ","13,959 ",-73 ,"-1,411 ","36,264 ","44,875 ","-8,611 ","-10,022 "
2012．7．15～ 7．21,"2,289 ","2,513 ",-224 ,"32,013 ","30,412 ","1,601 ","1,377 ","2,503 ","2,220 ",283 ,"1,660 ","24,979 ","25,400 ",-421 ,"10,670 ","10,858 ",-188 ,-609 ,"34,805 ","31,451 ","3,354 ","2,745 "
2012．7．22～ 7．28,"2,631 ","2,757 ",-126 ,"41,579 ","41,913 ",-334 ,-459 ,"1,651 ","1,431 ",220 ,-240 ,"32,830 ","33,595 ",-764 ,"14,403 ","13,833 ",570 ,-194 ,"38,705 ","32,346 ","6,360 ","6,166 "
2012．7．29～ 8．4,"2,670 ","3,134 ",-464 ,"43,772 ","39,272 ","4,501 ","4,037 ","2,549 ","2,355 ",194 ,"4,230 ","34,005 ","34,831 ",-826 ,"20,671 ","13,402 ","7,269 ","6,443 ","23,697 ","26,924 ","-3,227 ","3,217 "
2012．8．5～ 8．11,"2,438 ","2,671 ",-232 ,"31,847 ","30,147 ","1,701 ","1,468 ","1,201 ","1,403 ",-202 ,"1,267 ","33,617 ","34,298 ",-681 ,"12,607 ","14,017 ","-1,410 ","-2,091 ","47,551 ","41,447 ","6,104 ","4,013 "
2012．8．12～ 8．18,"2,788 ","3,225 ",-438 ,"31,281 ","39,649 ","-8,369 ","-8,806 ","1,880 ","1,955 ",-75 ,"-8,881 ","29,554 ","28,658 ",895 ,"12,626 ","14,477 ","-1,851 ",-955 ,"44,087 ","31,014 ","13,072 ","12,117 "
2012．8．19～ 8．25,"2,360 ","2,939 ",-579 ,"35,206 ","24,731 ","10,474 ","9,895 ","1,631 ","1,413 ",217 ,"10,113 ","25,013 ","26,366 ","-1,353 ","15,994 ","13,840 ","2,154 ",801 ,"21,106 ","41,333 ","-20,227 ","-19,426 "
2012．8．26～ 9．1,"2,523 ","2,869 ",-346 ,"30,960 ","22,207 ","8,754 ","8,408 ","2,511 ","1,809 ",702 ,"9,110 ","28,562 ","29,010 ",-448 ,"14,788 ","10,834 ","3,954 ","3,507 ","29,288 ","21,295 ","7,993 ","11,499 "
2012．9．2～ 9．8,"1,953 ","2,722 ",-769 ,"43,703 ","35,833 ","7,869 ","7,100 ","2,735 ","2,488 ",247 ,"7,347 ","32,656 ","31,997 ",659 ,"15,034 ","12,377 ","2,656 ","3,315 ","37,905 ","29,417 ","8,487 ","11,802 "
2012．9．9～ 9．15,"2,347 ","5,241 ","-2,894 ","46,560 ","45,917 ",643 ,"-2,251 ","2,120 ","2,016 ",104 ,"-2,147 ","31,734 ","31,136 ",598 ,"15,510 ","10,113 ","5,397 ","5,995 ","34,203 ","40,934 ","-6,731 ",-736 
2012．9．16～ 9．22,"3,365 ","4,034 ",-668 ,"33,506 ","34,164 ",-659 ,"-1,327 ","1,683 ","2,024 ",-341 ,"-1,668 ","33,524 ","34,541 ","-1,017 ","12,168 ","18,679 ","-6,511 ","-7,528 ","46,477 ","41,619 ","4,858 ","-2,670 "
2012．9．23～ 9．29,"3,542 ","3,551 ",-9 ,"38,887 ","23,463 ","15,424 ","15,416 ","1,254 ",943 ,310 ,"15,726 ","41,129 ","43,525 ","-2,396 ","20,306 ","17,327 ","2,979 ",583 ,"35,986 ","35,643 ",342 ,926 
2012．9．30～ 10．6,"2,903 ","2,368 ",535 ,"35,216 ","37,847 ","-2,631 ","-2,096 ",937 ,"1,009 ",-72 ,"-2,168 ","35,977 ","34,790 ","1,186 ","15,705 ","12,761 ","2,944 ","4,130 ","39,606 ","36,427 ","3,179 ","7,309 "
2012．10．7～ 10．13,"2,971 ","3,034 ",-63 ,"22,281 ","15,228 ","7,053 ","6,990 ",614 ,637 ,-23 ,"6,967 ","31,282 ","31,549 ",-267 ,"7,461 ","6,129 ","1,332 ","1,065 ","27,736 ","49,910 ","-22,175 ","-21,109 "
2012．10．14～ 10．20,"2,903 ","2,912 ",-9 ,"29,017 ","24,267 ","4,750 ","4,741 ","2,327 ","1,511 ",816 ,"5,557 ","40,455 ","38,503 ","1,952 ","15,851 ","13,125 ","2,725 ","4,678 ","28,513 ","30,169 ","-1,656 ","3,022 "
2012．10．21～ 10．27,"2,609 ","2,974 ",-365 ,"23,903 ","21,386 ","2,517 ","2,152 ",661 ,"1,036 ",-375 ,"1,777 ","35,695 ","35,816 ",-121 ,"11,642 ","15,272 ","-3,630 ","-3,751 ","28,826 ","31,131 ","-2,305 ","-6,056 "
2012．10．28～ 11．3,"2,551 ","2,788 ",-237 ,"23,927 ","23,274 ",653 ,416 ,588 ,870 ,-282 ,135 ,"40,109 ","40,386 ",-277 ,"13,648 ","12,709 ",938 ,661 ,"29,970 ","29,973 ",-3 ,658 
2012．11．4～ 11．10,"2,467 ","2,856 ",-389 ,"27,717 ","24,042 ","3,675 ","3,286 ",926 ,968 ,-42 ,"3,244 ","33,666 ","34,452 ",-786 ,"12,267 ","9,175 ","3,092 ","2,306 ","47,163 ","40,435 ","6,728 ","9,034 "
2012．11．11～ 11．17,"2,396 ","2,813 ",-418 ,"30,970 ","26,962 ","4,008 ","3,591 ","1,117 ",884 ,233 ,"3,824 ","36,541 ","35,208 ","1,333 ","13,024 ","13,628 ",-604 ,729 ,"34,258 ","23,895 ","10,362 ","11,092 "
2012．11．18～ 11．24,"1,747 ","1,945 ",-198 ,"16,604 ","15,415 ","1,189 ",991 ,542 ,"1,343 ",-801 ,190 ,"32,984 ","30,226 ","2,758 ","8,350 ","8,861 ",-512 ,"2,247 ","28,820 ","44,605 ","-15,786 ","-13,539 "
2012．11．25～ 12．1,"4,438 ","4,595 ",-157 ,"27,329 ","22,387 ","4,942 ","4,784 ",924 ,988 ,-64 ,"4,721 ","43,834 ","41,991 ","1,843 ","13,512 ","10,009 ","3,502 ","5,346 ","38,943 ","18,347 ","20,595 ","25,941 "
2012．12．2～ 12．8,"3,698 ","4,326 ",-628 ,"23,609 ","29,982 ","-6,372 ","-7,000 ","1,450 ","2,188 ",-738 ,"-7,738 ","38,577 ","37,412 ","1,164 ","12,327 ","12,638 ",-311 ,853 ,"43,110 ","30,994 ","12,117 ","12,970 "
2012．12．9～ 12．15,"2,992 ","4,035 ","-1,043 ","35,571 ","26,587 ","8,985 ","7,942 ","1,427 ","1,172 ",255 ,"8,197 ","45,946 ","42,050 ","3,896 ","12,800 ","11,080 ","1,720 ","5,615 ","33,322 ","42,107 ","-8,785 ","-3,169 "
2012．12．16～ 12．22,"3,037 ","5,354 ","-2,317 ","37,331 ","33,025 ","4,305 ","1,989 ",460 ,"1,461 ","-1,001 ",988 ,"65,828 ","58,179 ","7,649 ","10,756 ","19,231 ","-8,475 ",-826 ,"30,627 ","34,650 ","-4,024 ","-4,850 "
2012．12．23～ 12．29,956 ,"1,403 ",-447 ,"7,932 ","9,417 ","-1,485 ","-1,932 ",375 ,393 ,-18 ,"-1,950 ","32,800 ","30,540 ","2,260 ","5,704 ","10,064 ","-4,359 ","-2,099 ","2,558 ","18,101 ","-15,543 ","-17,642 "
2012．12．30～ 2013．1．5,"1,186 ","1,110 ",76 ,"7,167 ","11,135 ","-3,968 ","-3,892 ",472 ,260 ,212 ,"-3,680 ","12,992 ","11,204 ","1,789 ","4,267 ","4,285 ",-18 ,"1,770 ","6,070 ","1,489 ","4,581 ","6,352 "
2013．1．6～ 1．12,"4,441 ","5,995 ","-1,553 ","42,114 ","38,188 ","3,926 ","2,372 ",884 ,"1,443 ",-558 ,"1,814 ","62,277 ","59,943 ","2,335 ","13,883 ","12,493 ","1,390 ","3,725 ","67,948 ","39,870 ","28,079 ","31,804 "
2013．1．13～ 1．19,"2,624 ","4,976 ","-2,352 ","31,018 ","31,368 ",-350 ,"-2,702 ","1,684 ","1,312 ",372 ,"-2,330 ","56,518 ","54,561 ","1,957 ","15,352 ","10,542 ","4,810 ","6,767 ","45,923 ","56,834 ","-10,911 ","-4,144 "
2013．1．20～ 1．26,"3,111 ","5,652 ","-2,541 ","33,456 ","26,828 ","6,628 ","4,087 ","2,794 ","3,454 ",-660 ,"3,427 ","62,201 ","59,719 ","2,481 ","8,938 ","11,221 ","-2,283 ",198 ,"37,661 ","42,876 ","-5,215 ","-5,016 "
2013．1．27～ 2．2,"4,235 ","7,764 ","-3,529 ","28,953 ","32,662 ","-3,709 ","-7,238 ","2,256 ","2,171 ",84 ,"-7,154 ","67,619 ","63,425 ","4,194 ","11,180 ","13,832 ","-2,652 ","1,543 ","31,186 ","24,288 ","6,898 ","8,440 "
2013．2．3～ 2．9,"3,485 ","5,770 ","-2,286 ","30,348 ","36,802 ","-6,455 ","-8,741 ","2,014 ","2,415 ",-402 ,"-9,142 ","78,257 ","76,124 ","2,133 ","12,392 ","15,009 ","-2,617 ",-484 ,"37,603 ","34,619 ","2,984 ","2,500 "
